Type,Instance,Radii,Length,PosX,PosY,PosZ,DirX,DirY,DirZ
Type 14,Instance 20,2.4749,20.0,568.4065235889777,361.1961641376217,55.05402851389073,0.0,0.7071067811865477,-0.7071067811865474
Type 14,Instance 21,2.4749,20.0,586.793262858151,460.3919394100342,154.24980378630335,0.0,0.7071067811865476,-0.7071067811865476
Type 14,Instance 22,2.4749,20.0,590.293262858151,462.86681314418706,156.72467752045623,0.0,0.7071067811865476,-0.7071067811865476
Type 14,Instance 23,2.4749,20.0,571.9065235889777,363.67103787177456,57.52890224804361,0.0,0.7071067811865476,-0.7071067811865476
Type 14,Instance 24,2.4749,20.0,503.80748925870614,416.1581228460123,110.01598722228138,0.0,0.7071067811865478,-0.7071067811865471
Type 14,Instance 25,2.4749,20.0,342.4127778959624,354.5219129680084,48.37977734427746,0.0,0.7071067811865477,-0.7071067811865474
Type 14,Instance 26,2.4749,20.0,327.43099034330265,426.7518464187943,120.60971079506336,0.0,0.7071067811865476,-0.7071067811865476
Type 14,Instance 27,2.4749,20.0,78.86951503781125,471.0528722686095,164.91073664487874,0.0,0.7071067811865476,-0.7071067811865476
Type 14,Instance 28,2.4749,20.0,130.62478112881766,399.7860045971675,93.64386897343664,0.0,0.7071067811865478,-0.7071067811865471
Type 14,Instance 29,2.4749,20.0,191.13787339927282,507.0,277.94592972302905,0.0,1.0,0.0
Type 14,Instance 30,2.4749,20.0,82.17941847083823,507.0,341.2780316501817,0.0,1.0,0.0
Type 14,Instance 31,2.4749,20.0,389.30606330036323,507.0,306.5475241417431,0.0,1.0,0.0
Type 14,Instance 32,2.4749,20.0,575.8974173653075,507.0,260.9211711404612,0.0,1.0,0.0
Type 14,Instance 33,2.4749,20.0,477.83480792971636,507.0,335.1491185604572,0.0,1.0,0.0
Type 14,Instance 34,2.4749,20.0,481.33480792971636,507.0,338.6491185604572,0.0,1.0,0.0
Type 14,Instance 35,2.4749,20.0,579.3974173653075,507.0,264.42117114046107,0.0,1.0,0.0
Type 14,Instance 36,2.4749,20.0,392.80606330036323,507.0,310.0475241417431,0.0,1.0,0.0
Type 14,Instance 37,2.4749,20.0,85.67941847083823,507.0,344.7780316501817,0.0,1.0,0.0
Type 14,Instance 38,2.4749,20.0,194.63787339927282,507.0,281.44592972302905,0.0,1.0,0.0
Type 15,Instance 1,3.8891,20.0,51.89683370882156,254.248152890729,10.0,0.0,0.0,1.0
Type 15,Instance 2,3.8891,20.0,527.9090836774202,90.81047049807715,10.0,0.0,0.0,1.0
Type 15,Instance 3,3.8891,20.0,507.47937337833866,216.7936840090796,10.0,0.0,0.0,1.0
Type 15,Instance 4,3.8891,20.0,241.8931394902794,72.42373122890379,10.0,0.0,0.0,1.0
Type 15,Instance 5,3.8891,20.0,179.24202790642954,197.72595439660358,10.0,0.0,0.0,1.0
Type 15,Instance 6,3.8891,20.0,348.8086233888058,216.79368400907964,10.0,0.0,0.0,1.0
Type 15,Instance 7,3.8891,20.0,367.87635300128187,80.59561534853638,10.0,0.0,0.0,1.0
Type 15,Instance 8,3.8891,20.0,73.68852469450852,134.39385246945096,10.0,0.0,0.0,1.0
Type 15,Instance 9,3.8891,20.0,447.55222316769976,154.82356276853244,10.0,0.0,0.0,1.0
Type 15,Instance 10,3.8891,20.0,447.55222316769976,272.63489215990234,10.0,0.0,0.0,1.0
Type 15,Instance 11,3.8891,20.0,453.05222316769976,278.13489215990234,10.0,0.0,0.0,1.0
Type 15,Instance 12,3.8891,20.0,453.05222316769976,160.32356276853244,10.0,0.0,0.0,1.0
Type 15,Instance 13,3.8891,20.0,79.18852469450852,139.89385246945096,10.0,0.0,0.0,1.0
Type 15,Instance 14,3.8891,20.0,373.37635300128187,86.09561534853638,10.0,0.0,0.0,1.0
Type 15,Instance 15,3.8891,20.0,354.3086233888058,222.29368400907964,10.0,0.0,0.0,1.0
Type 15,Instance 16,3.8891,20.0,184.74202790642954,203.22595439660358,10.0,0.0,0.0,1.0
Type 15,Instance 17,3.8891,20.0,247.3931394902794,77.92373122890379,10.0,0.0,0.0,1.0
Type 15,Instance 18,3.8891,20.0,512.9793733783388,222.29368400907967,10.0,0.0,0.0,1.0
Type 15,Instance 19,3.8891,20.0,533.4090836774202,96.3104704980771,10.0,0.0,0.0,1.0
Type 15,Instance 20,3.8891,20.0,57.39683370882156,259.748152890729,10.0,0.0,0.0,1.0
Type 15,Instance 21,3.8891,20.0,207.16263198184086,416.82840544804816,110.68626982431724,0.0,0.7071067811865478,-0.7071067811865471
Type 15,Instance 22,3.8891,20.0,423.0365708088019,469.7970233119577,163.65488768822684,0.0,0.7071067811865489,-0.707106781186546
Type 15,Instance 23,3.8891,20.0,487.04966307925724,361.93365602545083,55.79152040171992,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 24,3.8891,20.0,306.5872221040375,469.7970233119577,163.65488768822684,0.0,0.7071067811865489,-0.707106781186546
Type 15,Instance 25,3.8891,20.0,160.85528863725622,466.4262930842544,160.28415746052355,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 26,3.8891,20.0,156.76934657743982,343.15387332824656,37.011737704515625,0.0,0.7071067811865477,-0.7071067811865474
Type 15,Instance 27,3.8891,20.0,273.2186952822043,343.15387332824656,37.011737704515625,0.0,0.7071067811865477,-0.7071067811865474
Type 15,Instance 28,3.8891,20.0,586.4742532014537,413.93920811001664,107.79707248628574,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 29,3.8891,20.0,591.9742532014537,417.8282954065426,111.68615978281173,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 30,3.8891,20.0,278.7186952822043,347.04296062477255,40.90082500104164,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 31,3.8891,20.0,162.26934657743982,347.04296062477255,40.90082500104164,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 32,3.8891,20.0,166.35528863725622,470.31538038078037,164.17324475704953,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 33,3.8891,20.0,312.0872221040375,473.68611060848366,167.54397498475288,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 34,3.8891,20.0,492.54966307925724,365.8227433219768,59.680607698245936,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 35,3.8891,20.0,428.5365708088019,473.68611060848366,167.54397498475282,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 36,3.8891,20.0,212.66263198184086,420.71749274457414,114.57535712084326,0.0,0.7071067811865476,-0.7071067811865476
Type 15,Instance 37,3.8891,20.0,69.60258263469208,507.0,280.35088143954266,0.0,1.0,0.0
Type 15,Instance 38,3.8891,20.0,258.91789807284715,507.0,328.7011958140355,0.0,1.0,0.0
Type 15,Instance 39,3.8891,20.0,485.006692049349,507.0,276.26493937972634,0.0,1.0,0.0
Type 15,Instance 40,3.8891,20.0,564.6825622157668,507.0,328.7011958140355,0.0,1.0,0.0
Type 15,Instance 41,3.8891,20.0,289.56246352146945,507.0,280.35088143954266,0.0,1.0,0.0
Type 15,Instance 42,3.8891,20.0,295.06246352146945,507.0,285.85088143954266,0.0,1.0,0.0
Type 15,Instance 43,3.8891,20.0,570.1825622157668,507.0,334.2011958140355,0.0,1.0,0.0
Type 15,Instance 44,3.8891,20.0,490.506692049349,507.0,281.76493937972634,0.0,1.0,0.0
Type 15,Instance 45,3.8891,20.0,264.41789807284715,507.0,334.2011958140355,0.0,1.0,0.0
Type 15,Instance 46,3.8891,20.0,75.10258263469206,507.0,285.85088143954266,0.0,1.0,0.0
Type 16,Instance 1,3.8268,20.0,648.5355339059328,18.46446609406726,10.0,0.0,0.0,-1.0
Type 16,Instance 2,3.8268,20.0,643.5355339059328,310.53553390593277,10.0,0.0,0.0,-1.0
Type 16,Instance 3,3.8268,20.0,6.464466094067264,13.464466094067262,10.0,0.0,0.0,-1.0
Type 16,Instance 4,3.8268,20.0,1.4644660940672622,305.53553390593277,10.0,0.0,0.0,-1.0
Type 16,Instance 5,3.8268,20.0,1.464466094067284,496.5710678118653,190.42893218813452,-8.881784197001253e-17,0.7071067811865476,-0.7071067811865476
Type 16,Instance 6,3.8268,20.0,648.5355339059328,496.5710678118653,190.42893218813444,0.0,-0.7071067811865476,0.7071067811865476
Type 16,Instance 7,3.8268,20.0,648.5355339059328,326.56770042198445,20.425564798253497,0.0,0.7071067811865477,-0.7071067811865474
Type 16,Instance 8,3.8268,20.0,1.4644660940672418,326.5677004219845,20.425564798253586,8.881784197001254e-17,-0.7071067811865477,0.7071067811865474
Type 16,Instance 9,3.8268,20.0,1.4644660940671437,507.0,226.46446609406726,0.0,-1.0,0.0
Type 16,Instance 10,3.8268,20.0,1.4644660940671512,507.0,373.53553390593277,0.0,1.0,0.0
Type 16,Instance 11,3.8268,20.0,648.5355339059327,507.0,226.46446609406726,0.0,1.0,0.0
Type 16,Instance 12,3.8268,20.0,648.5355339059327,507.0,373.53553390593277,0.0,-1.0,0.0
